"Region","Municipality","Year","Gender","Total"
"17021","Saanich",2013,"T","114,990"
"17021","Saanich",2014,"T","115,974"
"17021","Saanich",2015,"T","117,166"
"17021","Saanich",2016,"T","119,208"
"17021","Saanich",2017,"T","120,374"
"17021","Saanich",2018,"T","121,289"
"17021","Saanich",2019,"T","123,235"
"17021","Saanich",2020,"T","124,497"
"17021","Saanich",2021,"T","125,174"
"17021","Saanich",2022,"T","125,856"
"17030","Oak Bay",2005,"T"," 18,248"
"17030","Oak Bay",2006,"T"," 18,236"
"17030","Oak Bay",2007,"T"," 18,384"
"17030","Oak Bay",2008,"T"," 18,330"
"17030","Oak Bay",2009,"T"," 18,362"
"17030","Oak Bay",2010,"T"," 18,386"
"17030","Oak Bay",2011,"T"," 18,171"
"17030","Oak Bay",2012,"T"," 18,379"
"17030","Oak Bay",2013,"T"," 18,587"
"17030","Oak Bay",2014,"T"," 18,624"
"17030","Oak Bay",2015,"T"," 18,450"
"17030","Oak Bay",2016,"T"," 18,663"
"17030","Oak Bay",2017,"T"," 18,477"
"17030","Oak Bay",2018,"T"," 18,608"
"17030","Oak Bay",2019,"T"," 18,634"
"17030","Oak Bay",2020,"T"," 18,830"
"17030","Oak Bay",2021,"T"," 18,987"
"17030","Oak Bay",2022,"T"," 19,211"
"17034","Victoria",2005,"T"," 79,779"
"17034","Victoria",2006,"T"," 80,834"
"17034","Victoria",2007,"T"," 80,914"
"17034","Victoria",2008,"T"," 81,227"
"17034","Victoria",2009,"T"," 81,875"
"17034","Victoria",2010,"T"," 82,269"
"17034","Victoria",2011,"T"," 82,341"
"17034","Victoria",2012,"T"," 83,359"
"17034","Victoria",2013,"T"," 85,125"
"17034","Victoria",2014,"T"," 86,528"
"17034","Victoria",2015,"T"," 88,476"
"17034","Victoria",2016,"T"," 90,160"
"17034","Victoria",2017,"T"," 91,383"
"17034","Victoria",2018,"T"," 92,862"
"17034","Victoria",2019,"T"," 94,613"
"17034","Victoria",2020,"T"," 94,854"
"17034","Victoria",2021,"T"," 94,424"
"17034","Victoria",2022,"T"," 96,377"
"17040","Esquimalt",2005,"T"," 17,211"
"17040","Esquimalt",2006,"T"," 17,337"
"17040","Esquimalt",2007,"T"," 17,367"
"17040","Esquimalt",2008,"T"," 16,955"
"17040","Esquimalt",2009,"T"," 16,936"
"17040","Esquimalt",2010,"T"," 16,736"
"17040","Esquimalt",2011,"T"," 16,606"
"17040","Esquimalt",2012,"T"," 17,233"
"17040","Esquimalt",2013,"T"," 17,400"
"17040","Esquimalt",2014,"T"," 17,757"
"17040","Esquimalt",2015,"T"," 18,048"
"17040","Esquimalt",2016,"T"," 18,539"
"17040","Esquimalt",2017,"T"," 18,484"
"17040","Esquimalt",2018,"T"," 18,805"
"17040","Esquimalt",2019,"T"," 18,968"
"17040","Esquimalt",2020,"T"," 18,897"
"17040","Esquimalt",2021,"T"," 18,754"
"17040","Esquimalt",2022,"T"," 19,153"
"17041","Colwood",2005,"T"," 14,936"
"17041","Colwood",2006,"T"," 15,137"
"17041","Colwood",2007,"T"," 15,444"
"17041","Colwood",2008,"T"," 15,776"
"17041","Colwood",2009,"T"," 16,059"
"17041","Colwood",2010,"T"," 16,380"
"17041","Colwood",2011,"T"," 16,435"
"17041","Colwood",2012,"T"," 16,637"
"17041","Colwood",2013,"T"," 16,830"
"17041","Colwood",2014,"T"," 16,975"
"17041","Colwood",2015,"T"," 17,106"
"17041","Colwood",2016,"T"," 17,667"
"17041","Colwood",2017,"T"," 17,957"
"17041","Colwood",2018,"T"," 18,355"
"17041","Colwood",2019,"T"," 18,914"
"17041","Colwood",2020,"T"," 19,362"
"17041","Colwood",2021,"T"," 19,833"
"17041","Colwood",2022,"T"," 20,772"
"17042","Metchosin",2005,"T","  4,908"
"17042","Metchosin",2006,"T","  4,912"
"17042","Metchosin",2007,"T","  4,851"
"17042","Metchosin",2008,"T","  4,910"
"17042","Metchosin",2009,"T","  4,806"
"17042","Metchosin",2010,"T","  4,909"
"17042","Metchosin",2011,"T","  4,851"
"17042","Metchosin",2012,"T","  4,928"
"17042","Metchosin",2013,"T","  4,917"
"17042","Metchosin",2014,"T","  4,872"
"17042","Metchosin",2015,"T","  4,854"
"17042","Metchosin",2016,"T","  4,906"
"17042","Metchosin",2017,"T","  4,989"
"17042","Metchosin",2018,"T","  5,118"
"17042","Metchosin",2019,"T","  5,119"
"17042","Metchosin",2020,"T","  5,085"
"17042","Metchosin",2021,"T","  5,086"
"17042","Metchosin",2022,"T","  5,138"
"17044","Langford",2005,"T"," 22,389"
"17044","Langford",2006,"T"," 23,268"
"17044","Langford",2007,"T"," 24,618"
"17044","Langford",2008,"T"," 25,645"
"17044","Langford",2009,"T"," 27,228"
"17044","Langford",2010,"T"," 28,987"
"17044","Langford",2011,"T"," 30,156"
"17044","Langford",2012,"T"," 31,702"
"17044","Langford",2013,"T"," 33,179"
"17044","Langford",2014,"T"," 34,301"
"17044","Langford",2015,"T"," 35,702"
"17044","Langford",2016,"T"," 37,230"
"17044","Langford",2017,"T"," 39,041"
"17044","Langford",2018,"T"," 40,628"
"17044","Langford",2019,"T"," 42,016"
"17044","Langford",2020,"T"," 44,400"
"17044","Langford",2021,"T"," 46,803"
"17044","Langford",2022,"T"," 49,342"
"17047","View Royal",2005,"T","  8,664"
"17047","View Royal",2006,"T","  9,020"
"17047","View Royal",2007,"T","  9,024"
"17047","View Royal",2008,"T","  9,224"
"17047","View Royal",2009,"T","  9,344"
"17047","View Royal",2010,"T","  9,449"
"17047","View Royal",2011,"T","  9,554"
"17047","View Royal",2012,"T","  9,863"
"17047","View Royal",2013,"T"," 10,052"
"17047","View Royal",2014,"T"," 10,559"
"17047","View Royal",2015,"T"," 10,675"
"17047","View Royal",2016,"T"," 10,862"
"17047","View Royal",2017,"T"," 11,178"
"17047","View Royal",2018,"T"," 11,317"
"17047","View Royal",2019,"T"," 11,576"
"17047","View Royal",2020,"T"," 11,835"
"17047","View Royal",2021,"T"," 12,017"
"17047","View Royal",2022,"T"," 12,593"
"17049","Highlands",2005,"T","  1,916"
"17049","Highlands",2006,"T","  1,956"
"17049","Highlands",2007,"T","  1,971"
"17049","Highlands",2008,"T","  1,966"
"17049","Highlands",2009,"T","  2,043"
"17049","Highlands",2010,"T","  2,090"
"17049","Highlands",2011,"T","  2,177"
"17049","Highlands",2012,"T","  2,223"
"17049","Highlands",2013,"T","  2,240"
"17049","Highlands",2014,"T","  2,294"
"17049","Highlands",2015,"T","  2,318"
"17049","Highlands",2016,"T","  2,325"
"17049","Highlands",2017,"T","  2,396"
"17049","Highlands",2018,"T","  2,439"
"17049","Highlands",2019,"T","  2,471"
"17049","Highlands",2020,"T","  2,469"
"17049","Highlands",2021,"T","  2,511"
"17049","Highlands",2022,"T","  2,588"
"17052","Sooke",2005,"T","  9,720"
"17052","Sooke",2006,"T","  9,981"
"17052","Sooke",2007,"T"," 10,272"
"17052","Sooke",2008,"T"," 10,603"
"17052","Sooke",2009,"T"," 10,997"
"17052","Sooke",2010,"T"," 11,369"
"17052","Sooke",2011,"T"," 11,706"
"17052","Sooke",2012,"T"," 12,268"
"17052","Sooke",2013,"T"," 12,534"
"17052","Sooke",2014,"T"," 12,842"
"17052","Sooke",2015,"T"," 13,092"
"17052","Sooke",2016,"T"," 13,605"
"17052","Sooke",2017,"T"," 14,041"
"17052","Sooke",2018,"T"," 14,319"
"17052","Sooke",2019,"T"," 14,568"
"17052","Sooke",2020,"T"," 14,943"
"17052","Sooke",2021,"T"," 15,349"
"17052","Sooke",2022,"T"," 15,987"
"17999","Unincorporated Areas - Capital",2005,"T"," 24,202"
"17999","Unincorporated Areas - Capital",2006,"T"," 24,475"
"17999","Unincorporated Areas - Capital",2007,"T"," 24,613"
"17999","Unincorporated Areas - Capital",2008,"T"," 24,782"
"17999","Unincorporated Areas - Capital",2009,"T"," 24,925"
"17999","Unincorporated Areas - Capital",2010,"T"," 25,074"
"17999","Unincorporated Areas - Capital",2011,"T"," 25,217"
"17999","Unincorporated Areas - Capital",2012,"T"," 25,512"
"17999","Unincorporated Areas - Capital",2013,"T"," 25,685"
"17999","Unincorporated Areas - Capital",2014,"T"," 25,872"
"17999","Unincorporated Areas - Capital",2015,"T"," 26,139"
"17999","Unincorporated Areas - Capital",2016,"T"," 26,343"
"17999","Unincorporated Areas - Capital",2017,"T"," 26,876"
"17999","Unincorporated Areas - Capital",2018,"T"," 27,257"
"17999","Unincorporated Areas - Capital",2019,"T"," 27,475"
"17999","Unincorporated Areas - Capital",2020,"T"," 27,917"
"17999","Unincorporated Areas - Capital",2021,"T"," 28,433"
"17999","Unincorporated Areas - Capital",2022,"T"," 28,994"
"19008","North Cowichan",2005,"T"," 28,028"
"19008","North Cowichan",2006,"T"," 28,229"
"19008","North Cowichan",2007,"T"," 28,506"
"19008","North Cowichan",2008,"T"," 28,629"
"19008","North Cowichan",2009,"T"," 28,677"
"19008","North Cowichan",2010,"T"," 29,044"
"19008","North Cowichan",2011,"T"," 29,254"
"19008","North Cowichan",2012,"T"," 29,315"
"19008","North Cowichan",2013,"T"," 29,383"
"19008","North Cowichan",2014,"T"," 29,773"
"19008","North Cowichan",2015,"T"," 30,088"
"19008","North Cowichan",2016,"T"," 30,750"
"19008","North Cowichan",2017,"T"," 31,243"
"19008","North Cowichan",2018,"T"," 31,799"
"19008","North Cowichan",2019,"T"," 32,038"
"19008","North Cowichan",2020,"T"," 32,434"
"19008","North Cowichan",2021,"T"," 32,872"
"19008","North Cowichan",2022,"T"," 33,340"
"19012","Duncan",2005,"T","  5,026"
"19012","Duncan",2006,"T","  5,091"
"19012","Duncan",2007,"T","  4,930"
"19012","Duncan",2008,"T","  5,025"
"19012","Duncan",2009,"T","  5,137"
"19012","Duncan",2010,"T","  4,951"
"19012","Duncan",2011,"T","  5,002"
"19012","Duncan",2012,"T","  4,888"
"19012","Duncan",2013,"T","  4,931"
"19012","Duncan",2014,"T","  4,893"
"19012","Duncan",2015,"T","  4,947"
"19012","Duncan",2016,"T","  5,110"
"19012","Duncan",2017,"T","  5,129"
"19012","Duncan",2018,"T","  5,149"
"19012","Duncan",2019,"T","  5,207"
"19012","Duncan",2020,"T","  5,251"
"19012","Duncan",2021,"T","  5,174"
"19012","Duncan",2022,"T","  5,357"
"19016","Lake Cowichan",2005,"T","  3,072"
"19016","Lake Cowichan",2006,"T","  3,083"
"19016","Lake Cowichan",2007,"T","  3,060"
"19016","Lake Cowichan",2008,"T","  3,070"
"19016","Lake Cowichan",2009,"T","  3,060"
"19016","Lake Cowichan",2010,"T","  3,034"
"19016","Lake Cowichan",2011,"T","  3,018"
"19016","Lake Cowichan",2012,"T","  3,066"
"19016","Lake Cowichan",2013,"T","  3,101"
"19016","Lake Cowichan",2014,"T","  3,194"
"19016","Lake Cowichan",2015,"T","  3,259"
"19016","Lake Cowichan",2016,"T","  3,358"
"19016","Lake Cowichan",2017,"T","  3,388"
"19016","Lake Cowichan",2018,"T","  3,456"
"19016","Lake Cowichan",2019,"T","  3,513"
"19016","Lake Cowichan",2020,"T","  3,601"
"19016","Lake Cowichan",2021,"T","  3,557"
"19016","Lake Cowichan",2022,"T","  3,599"
"19021","Ladysmith",2005,"T","  7,590"
"19021","Ladysmith",2006,"T","  7,731"
"19021","Ladysmith",2007,"T","  7,799"
"19021","Ladysmith",2008,"T","  7,895"
"19021","Ladysmith",2009,"T","  8,002"
"19021","Ladysmith",2010,"T","  8,041"
"19021","Ladysmith",2011,"T","  8,022"
"19021","Ladysmith",2012,"T","  8,122"
"19021","Ladysmith",2013,"T","  8,307"
"19021","Ladysmith",2014,"T","  8,492"
"19021","Ladysmith",2015,"T","  8,624"
"19021","Ladysmith",2016,"T","  8,824"
"19021","Ladysmith",2017,"T","  8,935"
"19021","Ladysmith",2018,"T","  8,903"
"19021","Ladysmith",2019,"T","  9,046"
"19021","Ladysmith",2020,"T","  9,056"
"19021","Ladysmith",2021,"T","  9,157"
"19021","Ladysmith",2022,"T","  9,337"
"1999","Unincorporated Areas - East Kootenay",2005,"T"," 16,554"
"1999","Unincorporated Areas - East Kootenay",2006,"T"," 16,679"
"1999","Unincorporated Areas - East Kootenay",2007,"T"," 16,605"
"1999","Unincorporated Areas - East Kootenay",2008,"T"," 16,483"
"1999","Unincorporated Areas - East Kootenay",2009,"T"," 16,264"
"1999","Unincorporated Areas - East Kootenay",2010,"T"," 16,099"
"1999","Unincorporated Areas - East Kootenay",2011,"T"," 15,879"
"1999","Unincorporated Areas - East Kootenay",2012,"T"," 16,062"
"1999","Unincorporated Areas - East Kootenay",2013,"T"," 16,210"
"1999","Unincorporated Areas - East Kootenay",2014,"T"," 16,573"
"1999","Unincorporated Areas - East Kootenay",2015,"T"," 16,890"
"1999","Unincorporated Areas - East Kootenay",2016,"T"," 17,246"
"1999","Unincorporated Areas - East Kootenay",2017,"T"," 17,456"
"1999","Unincorporated Areas - East Kootenay",2018,"T"," 17,761"
"1999","Unincorporated Areas - East Kootenay",2019,"T"," 18,093"
"1999","Unincorporated Areas - East Kootenay",2020,"T"," 18,340"
"1999","Unincorporated Areas - East Kootenay",2021,"T"," 18,552"
"1999","Unincorporated Areas - East Kootenay",2022,"T"," 18,992"
"19999","Unincorporated Areas - Cowichan Valley",2005,"T"," 34,306"
"19999","Unincorporated Areas - Cowichan Valley",2006,"T"," 34,730"
"19999","Unincorporated Areas - Cowichan Valley",2007,"T"," 35,120"
"19999","Unincorporated Areas - Cowichan Valley",2008,"T"," 35,677"
"19999","Unincorporated Areas - Cowichan Valley",2009,"T"," 35,971"
"19999","Unincorporated Areas - Cowichan Valley",2010,"T"," 36,236"
"19999","Unincorporated Areas - Cowichan Valley",2011,"T"," 36,271"
"19999","Unincorporated Areas - Cowichan Valley",2012,"T"," 36,506"
"19999","Unincorporated Areas - Cowichan Valley",2013,"T"," 36,866"
"19999","Unincorporated Areas - Cowichan Valley",2014,"T"," 37,516"
"19999","Unincorporated Areas - Cowichan Valley",2015,"T"," 38,163"
"19999","Unincorporated Areas - Cowichan Valley",2016,"T"," 38,807"
"19999","Unincorporated Areas - Cowichan Valley",2017,"T"," 39,638"
"19999","Unincorporated Areas - Cowichan Valley",2018,"T"," 40,168"
"19999","Unincorporated Areas - Cowichan Valley",2019,"T"," 40,426"
"19999","Unincorporated Areas - Cowichan Valley",2020,"T"," 40,568"
"19999","Unincorporated Areas - Cowichan Valley",2021,"T"," 40,886"
"19999","Unincorporated Areas - Cowichan Valley",2022,"T"," 41,123"
"21007","Nanaimo",2005,"T"," 80,096"
"21007","Nanaimo",2006,"T"," 80,938"
"21007","Nanaimo",2007,"T"," 81,876"
"21007","Nanaimo",2008,"T"," 83,102"
"21007","Nanaimo",2009,"T"," 83,769"
"21007","Nanaimo",2010,"T"," 84,807"
"21007","Nanaimo",2011,"T"," 85,541"
"21007","Nanaimo",2012,"T"," 86,778"
"21007","Nanaimo",2013,"T"," 88,149"
"21007","Nanaimo",2014,"T"," 89,978"
"21007","Nanaimo",2015,"T"," 92,135"
"21007","Nanaimo",2016,"T"," 94,268"
"21007","Nanaimo",2017,"T"," 96,303"
"21007","Nanaimo",2018,"T"," 98,066"
"21007","Nanaimo",2019,"T"," 99,986"
"21007","Nanaimo",2020,"T","101,144"
"21007","Nanaimo",2021,"T","102,088"
"21007","Nanaimo",2022,"T","104,058"
"21008","Lantzville",2005,"T","  3,766"
"21008","Lantzville",2006,"T","  3,746"
"21008","Lantzville",2007,"T","  3,751"
"21008","Lantzville",2008,"T","  3,732"
"21008","Lantzville",2009,"T","  3,759"
"21008","Lantzville",2010,"T","  3,740"
"21008","Lantzville",2011,"T","  3,631"
"21008","Lantzville",2012,"T","  3,604"
"21008","Lantzville",2013,"T","  3,628"
"21008","Lantzville",2014,"T","  3,649"
"21008","Lantzville",2015,"T","  3,650"
"21008","Lantzville",2016,"T","  3,745"
"21008","Lantzville",2017,"T","  3,745"
"21008","Lantzville",2018,"T","  3,806"
"21008","Lantzville",2019,"T","  3,807"
"21008","Lantzville",2020,"T","  3,847"
"21008","Lantzville",2021,"T","  3,876"
"21008","Lantzville",2022,"T","  3,964"
"21018","Parksville",2005,"T"," 11,080"
"21018","Parksville",2006,"T"," 11,200"
"21018","Parksville",2007,"T"," 11,475"
"21018","Parksville",2008,"T"," 11,546"
"21018","Parksville",2009,"T"," 11,645"
"21018","Parksville",2010,"T"," 11,907"
"21018","Parksville",2011,"T"," 12,108"
"21018","Parksville",2012,"T"," 12,209"
"21018","Parksville",2013,"T"," 12,293"
"21018","Parksville",2014,"T"," 12,284"
"21018","Parksville",2015,"T"," 12,503"
"21018","Parksville",2016,"T"," 12,852"
"21018","Parksville",2017,"T"," 13,068"
"21018","Parksville",2018,"T"," 13,210"
"21018","Parksville",2019,"T"," 13,415"
"21018","Parksville",2020,"T"," 13,503"
"21018","Parksville",2021,"T"," 13,961"
"21018","Parksville",2022,"T"," 14,162"
"21023","Qualicum Beach",2005,"T","  8,536"
"21023","Qualicum Beach",2006,"T","  8,586"
"21023","Qualicum Beach",2007,"T","  8,696"
"21023","Qualicum Beach",2008,"T","  8,761"
"21023","Qualicum Beach",2009,"T","  8,730"
"21023","Qualicum Beach",2010,"T","  8,694"
"21023","Qualicum Beach",2011,"T","  8,692"
"21023","Qualicum Beach",2012,"T","  8,681"
"21023","Qualicum Beach",2013,"T","  8,750"
"21023","Qualicum Beach",2014,"T","  8,771"
"21023","Qualicum Beach",2015,"T","  8,868"
"21023","Qualicum Beach",2016,"T","  9,096"
"21023","Qualicum Beach",2017,"T","  9,157"
"21023","Qualicum Beach",2018,"T","  9,157"
"21023","Qualicum Beach",2019,"T","  9,178"
"21023","Qualicum Beach",2020,"T","  9,230"
"21023","Qualicum Beach",2021,"T","  9,343"
"21023","Qualicum Beach",2022,"T","  9,397"
"21999","Unincorporated Areas - Nanaimo",2005,"T"," 36,806"
"21999","Unincorporated Areas - Nanaimo",2006,"T"," 37,639"
"21999","Unincorporated Areas - Nanaimo",2007,"T"," 37,874"
"21999","Unincorporated Areas - Nanaimo",2008,"T"," 38,314"
"21999","Unincorporated Areas - Nanaimo",2009,"T"," 38,597"
"21999","Unincorporated Areas - Nanaimo",2010,"T"," 38,747"
"21999","Unincorporated Areas - Nanaimo",2011,"T"," 38,940"
"21999","Unincorporated Areas - Nanaimo",2012,"T"," 39,244"
"21999","Unincorporated Areas - Nanaimo",2013,"T"," 39,505"
"21999","Unincorporated Areas - Nanaimo",2014,"T"," 40,252"
"21999","Unincorporated Areas - Nanaimo",2015,"T"," 40,788"
"21999","Unincorporated Areas - Nanaimo",2016,"T"," 41,474"
"21999","Unincorporated Areas - Nanaimo",2017,"T"," 42,260"
"21999","Unincorporated Areas - Nanaimo",2018,"T"," 43,117"
"21999","Unincorporated Areas - Nanaimo",2019,"T"," 43,602"
"21999","Unincorporated Areas - Nanaimo",2020,"T"," 43,969"
"21999","Unincorporated Areas - Nanaimo",2021,"T"," 44,331"
"21999","Unincorporated Areas - Nanaimo",2022,"T"," 44,801"
"23008","Port Alberni",2005,"T"," 18,112"
"23008","Port Alberni",2006,"T"," 17,978"
"23008","Port Alberni",2007,"T"," 18,025"
"23008","Port Alberni",2008,"T"," 18,043"
"23008","Port Alberni",2009,"T"," 18,121"
"23008","Port Alberni",2010,"T"," 18,151"
"23008","Port Alberni",2011,"T"," 18,014"
"23008","Port Alberni",2012,"T"," 17,917"
"23008","Port Alberni",2013,"T"," 17,774"
"23008","Port Alberni",2014,"T"," 17,755"
"23008","Port Alberni",2015,"T"," 18,013"
"23008","Port Alberni",2016,"T"," 18,356"
"23008","Port Alberni",2017,"T"," 18,464"
"23008","Port Alberni",2018,"T"," 18,700"
"23008","Port Alberni",2019,"T"," 18,844"
"23008","Port Alberni",2020,"T"," 19,036"
"23008","Port Alberni",2021,"T"," 19,201"
"23008","Port Alberni",2022,"T"," 19,538"
"23019","Ucluelet",2005,"T","  1,563"
"23019","Ucluelet",2006,"T","  1,541"
"23019","Ucluelet",2007,"T","  1,461"
"23019","Ucluelet",2008,"T","  1,542"
"23019","Ucluelet",2009,"T","  1,582"
"23019","Ucluelet",2010,"T","  1,655"
"23019","Ucluelet",2011,"T","  1,668"
"23019","Ucluelet",2012,"T","  1,639"
"23019","Ucluelet",2013,"T","  1,714"
"23019","Ucluelet",2014,"T","  1,647"
"23019","Ucluelet",2015,"T","  1,709"
"23019","Ucluelet",2016,"T","  1,819"
"23019","Ucluelet",2017,"T","  1,900"
"23019","Ucluelet",2018,"T","  1,827"
"23019","Ucluelet",2019,"T","  1,866"
"23019","Ucluelet",2020,"T","  1,953"
"23019","Ucluelet",2021,"T","  2,056"
"23019","Ucluelet",2022,"T","  2,206"
"23025","Tofino",2005,"T","  1,700"
"23025","Tofino",2006,"T","  1,731"
"23025","Tofino",2007,"T","  1,720"
"23025","Tofino",2008,"T","  1,757"
"23025","Tofino",2009,"T","  1,844"
"23025","Tofino",2010,"T","  1,903"
"23025","Tofino",2011,"T","  1,946"
"23025","Tofino",2012,"T","  1,971"
"23025","Tofino",2013,"T","  1,972"
"23025","Tofino",2014,"T","  2,051"
"23025","Tofino",2015,"T","  2,064"
"23025","Tofino",2016,"T","  2,070"
"23025","Tofino",2017,"T","  2,190"
"23025","Tofino",2018,"T","  2,279"
"23025","Tofino",2019,"T","  2,434"
"23025","Tofino",2020,"T","  2,523"
"23025","Tofino",2021,"T","  2,548"
"23025","Tofino",2022,"T","  2,521"
"23999","Unincorporated Areas - Alberni-Clayoquot",2005,"T"," 10,194"
"23999","Unincorporated Areas - Alberni-Clayoquot",2006,"T"," 10,229"
"23999","Unincorporated Areas - Alberni-Clayoquot",2007,"T"," 10,224"
"23999","Unincorporated Areas - Alberni-Clayoquot",2008,"T"," 10,220"
"23999","Unincorporated Areas - Alberni-Clayoquot",2009,"T"," 10,152"
"23999","Unincorporated Areas - Alberni-Clayoquot",2010,"T"," 10,040"
"23999","Unincorporated Areas - Alberni-Clayoquot",2011,"T","  9,995"
"23999","Unincorporated Areas - Alberni-Clayoquot",2012,"T","  9,917"
"23999","Unincorporated Areas - Alberni-Clayoquot",2013,"T","  9,875"
"23999","Unincorporated Areas - Alberni-Clayoquot",2014,"T"," 10,050"
"23999","Unincorporated Areas - Alberni-Clayoquot",2015,"T","  9,957"
"23999","Unincorporated Areas - Alberni-Clayoquot",2016,"T"," 10,042"
"23999","Unincorporated Areas - Alberni-Clayoquot",2017,"T"," 10,025"
"23999","Unincorporated Areas - Alberni-Clayoquot",2018,"T"," 10,172"
"23999","Unincorporated Areas - Alberni-Clayoquot",2019,"T"," 10,372"
"23999","Unincorporated Areas - Alberni-Clayoquot",2020,"T"," 10,344"
"23999","Unincorporated Areas - Alberni-Clayoquot",2021,"T"," 10,517"
"23999","Unincorporated Areas - Alberni-Clayoquot",2022,"T"," 10,602"
"24025","Gold River",2005,"T","  1,378"
"24025","Gold River",2006,"T","  1,389"
"24025","Gold River",2007,"T","  1,405"
"24025","Gold River",2008,"T","  1,409"
"24025","Gold River",2009,"T","  1,342"
"24025","Gold River",2010,"T","  1,333"
"24025","Gold River",2011,"T","  1,283"
"24025","Gold River",2012,"T","  1,335"
"24025","Gold River",2013,"T","  1,320"
"24025","Gold River",2014,"T","  1,277"
"24025","Gold River",2015,"T","  1,252"
"24025","Gold River",2016,"T","  1,236"
"24025","Gold River",2017,"T","  1,263"
"24025","Gold River",2018,"T","  1,243"
"24025","Gold River",2019,"T","  1,273"
"24025","Gold River",2020,"T","  1,285"
"24025","Gold River",2021,"T","  1,271"
"24025","Gold River",2022,"T","  1,273"
"24029","Zeballos",2005,"T","    202"
"24029","Zeballos",2006,"T","    201"
"24029","Zeballos",2007,"T","    180"
"24029","Zeballos",2008,"T","    171"
"24029","Zeballos",2009,"T","    153"
"24029","Zeballos",2010,"T","    135"
"24029","Zeballos",2011,"T","    125"
"24029","Zeballos",2012,"T","    127"
"24029","Zeballos",2013,"T","    125"
"24029","Zeballos",2014,"T","    113"
"24029","Zeballos",2015,"T","    116"
"24029","Zeballos",2016,"T","    116"
"24029","Zeballos",2017,"T","    108"
"24029","Zeballos",2018,"T","    114"
"24029","Zeballos",2019,"T","    113"
"24029","Zeballos",2020,"T","    112"
"24029","Zeballos",2021,"T","    125"
"24029","Zeballos",2022,"T","    121"
"24030","Tahsis",2005,"T","    408"
"24030","Tahsis",2006,"T","    375"
"24030","Tahsis",2007,"T","    355"
"24030","Tahsis",2008,"T","    350"
"24030","Tahsis",2009,"T","    347"
"24030","Tahsis",2010,"T","    328"
"24030","Tahsis",2011,"T","    325"
"24030","Tahsis",2012,"T","    334"
"24030","Tahsis",2013,"T","    309"
"24030","Tahsis",2014,"T","    284"
"24030","Tahsis",2015,"T","    273"
"24030","Tahsis",2016,"T","    250"
"24030","Tahsis",2017,"T","    248"
"24030","Tahsis",2018,"T","    285"
"24030","Tahsis",2019,"T","    294"
"24030","Tahsis",2020,"T","    303"
"24030","Tahsis",2021,"T","    300"
"24030","Tahsis",2022,"T","    277"
"24034","Campbell River",2005,"T"," 30,133"
"24034","Campbell River",2006,"T"," 30,422"
"24034","Campbell River",2007,"T"," 30,773"
"24034","Campbell River",2008,"T"," 31,245"
"24034","Campbell River",2009,"T"," 31,407"
"24034","Campbell River",2010,"T"," 31,499"
"24034","Campbell River",2011,"T"," 31,770"
"24034","Campbell River",2012,"T"," 31,845"
"24034","Campbell River",2013,"T"," 32,155"
"24034","Campbell River",2014,"T"," 32,613"
"24034","Campbell River",2015,"T"," 33,148"
"24034","Campbell River",2016,"T"," 33,906"
"24034","Campbell River",2017,"T"," 34,452"
"24034","Campbell River",2018,"T"," 35,217"
"24034","Campbell River",2019,"T"," 35,656"
"24034","Campbell River",2020,"T"," 36,142"
"24034","Campbell River",2021,"T"," 36,694"
"24034","Campbell River",2022,"T"," 37,181"
"24039","Sayward",2005,"T","    353"
"24039","Sayward",2006,"T","    358"
"24039","Sayward",2007,"T","    357"
"24039","Sayward",2008,"T","    340"
"24039","Sayward",2009,"T","    331"
"24039","Sayward",2010,"T","    321"
"24039","Sayward",2011,"T","    322"
"24039","Sayward",2012,"T","    287"
"24039","Sayward",2013,"T","    273"
"24039","Sayward",2014,"T","    290"
"24039","Sayward",2015,"T","    294"
"24039","Sayward",2016,"T","    319"
"24039","Sayward",2017,"T","    323"
"24039","Sayward",2018,"T","    347"
"24039","Sayward",2019,"T","    347"
"24039","Sayward",2020,"T","    325"
"24039","Sayward",2021,"T","    280"
"24039","Sayward",2022,"T","    306"
"24999","Unincorporated Areas - Strathcona",2005,"T"," 10,526"
"24999","Unincorporated Areas - Strathcona",2006,"T"," 10,507"
"24999","Unincorporated Areas - Strathcona",2007,"T"," 10,488"
"24999","Unincorporated Areas - Strathcona",2008,"T"," 10,394"
"24999","Unincorporated Areas - Strathcona",2009,"T"," 10,314"
"24999","Unincorporated Areas - Strathcona",2010,"T"," 10,291"
"24999","Unincorporated Areas - Strathcona",2011,"T"," 10,147"
"24999","Unincorporated Areas - Strathcona",2012,"T"," 10,194"
"24999","Unincorporated Areas - Strathcona",2013,"T"," 10,173"
"24999","Unincorporated Areas - Strathcona",2014,"T"," 10,223"
"24999","Unincorporated Areas - Strathcona",2015,"T"," 10,335"
"24999","Unincorporated Areas - Strathcona",2016,"T"," 10,621"
"24999","Unincorporated Areas - Strathcona",2017,"T"," 10,872"
"24999","Unincorporated Areas - Strathcona",2018,"T"," 10,958"
"24999","Unincorporated Areas - Strathcona",2019,"T"," 11,111"
"24999","Unincorporated Areas - Strathcona",2020,"T"," 11,224"
"24999","Unincorporated Areas - Strathcona",2021,"T"," 11,386"
"24999","Unincorporated Areas - Strathcona",2022,"T"," 11,649"
"26005","Comox",2005,"T"," 12,554"
"26005","Comox",2006,"T"," 12,665"
